id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
19e51918ab84be9a,And I corrected one of your references by a century.,0,0,0,0,0,0
138f79ae7c292c2a,"""
You're kidding right?  You think every reference in Wikipedia needs to be a web based source so you can check it?  From WP:CITE   """"The citation should state, as clearly, fully, and precisely as possible, how a reader can find the source material, such as by external link to the source website. If the material is not findable online, it should be findable in reputable libraries, archives, or collections. If a citation without an external link is challenged as unfindable, any of the following is sufficient to show the material to be reasonably findable (though not necessarily reliable): providing an ISBN or OCLC number; linking to an established Wikipedia article about the source (the work, its author, or its publisher); or directly quoting the material on the talk page, briefly and in context.""""""""  """,0,0,0,0,0,0
d6aad002e96926bf,"Do you want to be blocked from editing? If not, stop vandalizing articles.  15:35, 20 Jan 2005 (UTC)",0,0,0,0,0,0
1d2bac6da64aec6d,"""
You, escape orbit, have assumed bad faith. Remember the times you falsely called me a """"vandal""""? What do you call that assumption, huh?

""",0,0,0,0,0,0
1859288e959998f2,The contribution is above for record,0,0,0,0,0,0
3e8256e5969d5262,"""

 Nubsor 

Having seen your heartfelt plea, I will not delete this article. But I am afraid it is virtually certain that another admin will. The basic parameter which has to be followed in wikipedia is NOTABILITY. To survive, and article must indicate in sopmw way the notability of its subject; wikiipedia is not jusy a collection of random information. Please do not be too down-hearted if this article does get deleted.

To help you, I have sent you (below) our standard welcome package. This gives you a reasonably good set of guidelines as to what is, and is not, a good article, and how you can achieve the former and avoid the latter. If I can help in any way, please do not hesitate to send a message to my talk page. I like helping people.

Welcome!

Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on , or ask your question and then place {{helpme}} before the question on your talk page. Again, welcome!  """"talk"""" """,0,0,0,0,0,0
c682d9f0bee1268e,"""

Proposed deletion of Mapnik

A proposed deletion template has been added to the article Mapnik, suggesting that it be deleted according to the proposed deletion process. All contributions are appreciated, but this article may not satisfy Wikipedia's criteria for inclusion, and the deletion notice should explain why (see also """"What Wikipedia is not"""" and Wikipedia's deletion policy).  You may prevent the proposed deletion by removing the  notice, but please explain why you disagree with the proposed deletion in your edit summary or on its talk page.

Please consider improving the article to address the issues raised because even though removing the deletion notice will prevent deletion through the proposed deletion process, the article may still be deleted if it matches any of the speedy deletion criteria or it can be sent to Articles for Deletion, where it may be deleted if consensus to delete is reached.  Do you want to opt out of receiving this notice?   """,0,0,0,0,0,0
bc51ee8cfb296f93,Congratulations. Well earned and richly deserved.,0,0,0,0,0,0
8cb47661bbaa7240,"""== Early Life ==
""""After graduating from high school in Weymouth[citation needed]""""

While doing an assignment my instructor sent us to the Chicago Public Library site

It states, """"After she attended public school in Monroeville she attended Huntingdon College, a private school for women in Montgomery for a year and then transferred to the University of Alabama. After graduation, Lee studied at Oxford University. She returned to the University of Alabama to study law but withdrew six months before graduation.""""

Thought this might help if anyone would like to write it in wiki style.  I don't have the time. ;)  

 Black and White Ball
What's with the line about the Black And White Ball of Truman Capote's?  Is it really a pertinent biographical detail to say that Ms. Lee was extended an invitation?  Not being a scholar on the subject, I may be missing something, but if it's really important, could it be fleshed out a bit to make it clear that it's more than useless trivia?
 

Why a recluse?
I came to this article to discover why exactly Harper Lee became a recluse. It does not really say for sure. I would be interested in knowing that if anyone happens to know.

She didn't exactly become a recluse. She just doesn't give interviews or write novels. She does have friends and family and she travels frequently.  

 Misspelling? 

Is the word anticlimatic spelt wrong?
Is it """"anticlimactic""""?...yes it is. sorry unsigned comment by User:Emilgouliev
You're right. Feel free to correct typos and other errors yourself.  

 New or Nord? 

In the text body, the interviewer is Newquist, in the references it is Nordquist. Pls reconcile.

Oxford

Does anyone know what college Ms. Lee went to at Oxford and what she studied while there?

I believe she was studying law when she went to Oxford for a one-year exchange program from the University of Alabama. I can't find a reference to which college she joined. If this was before the colleges became coeducational, that might narrow the candidates down to a few. I think Lady Margaret, St. Hugh's, St. Hilda's and Somerville were women's colleges.  

 What's going on? 
I came to this article cause i wanted to know what was going through her life to start a new beginning of books etc. but it doesn't tell that much.  unsigned comment by User:170.161.69.2, typos in original comment corrected by User:82.32.130.188
 Wikipedia limits itself to information that is verifiable. Since there is no verifiable information about Lee's literary ambitions (and not much about her private life at all), the subject is not detailed here.  

NY Times
New York Times had a January 31 (2006) article with an update on Lee's life.unsigned comment by User:160.39.187.226
 You'll note that a link to the article is already included in the """"references"""" section. I didn't see much in the Times that would add to this article, but feel free to add any information you think is relevant.  

Claims of descent from Robert E. Lee

Our article claimed that Harper Lee was a descendant of the Confederate General. A reader sent an e-mail to the Robert E. Lee Memorial Association to confirm this. They advised: I regret that Harper Lee is not a descendant of General Robert E. Lee.  There is a chart of Gen. Lee's descendants on the Stratford web site www.stratfordhall.org.  Click on """"history"""" in the left navigation bar, then click on Robert E. Lee, scroll to the bottom of his page and see the link to his family tree.  General Robert E. Lee has very few descendants, considering that he had seven children.  None of his daughters married and only two of his sons had children.  I hope that this information is helpful.

The claim has been removed from our article.  
 Thank you for your research and correction. (direct link to Lee's family tree)  
 I went back to see what idiot stuck that in there and apparently the idiot was me. The first reference on this page includes the error, but I don't know which came first and I don't recall wher",0,0,0,0,0,0
ca80b396cf9df086,"Oh, stfu ruber chiken.  We'll invade your country.",1,0,0,0,0,0
bb42a0c09c8ba4d3,"Allegations by CFSO

There needs to be more said about the seriousness of what CFSO is saying since it impunes an entire law enforcement organization (DSS) in genreal terms.  Wht about State OIG and their oversight roles?  Has CFSO produced any evidence so to speak?  And if so, is an instance here or there proof that DSS is bigotted, racist etc.?  These are the types of things that should be covered to give balance to this article",0,0,0,0,0,0
24cf927a31117719,"I'm sad to report that the old girl is all but a memory now.  She has offcially been scrapped, and her hull will be broken up.  A sad ending for what was a once a proud ship...",0,0,0,0,0,0
8589cfcab0c591da,"WP:RM 
Why are you removing my voiced support for the page protection for List of Washington State Routes?  t c",0,0,0,0,0,0
baced05c59a3c171,"""

There are a couple of reasons why there are angry messages on this talk page. First, vandals hate getting caught. Second, people who repeatedly create articles that don't belong in an encyclopedia always argue that they should be included with no basis at all. Contrary to your assertion that the basis for deletions is always my personal feelings toward the subject, the actual basis is policy....policies that I point out to the authors when they complain here. Policies that are routinely ignored simply because the author really really wants an article for his non-notable band/school project/YouTube page/etc.  talk """,0,0,0,0,0,0
f64862d66a5e1b47,"""==September 2008==
Thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia. Your test is here.   Shiny!/Oohhh! """,0,0,0,0,0,0
8040edf655c175b1,"""
 and about the """"That other editor has indicated that he or she believes """"English-language material"""" as a whole to be biased"""" This belief is in the wikipedia guideline now. Please embrace it. British long lasting tradition to polish history in their favor made it's way into Russian anecdotes and folklore. the phrases i've cited """"British historians are so British"""", """"British documentaries are so British"""" and so on, are just Russian proverbs. Here is a better example of the hypocrisy of British historians: When do you think WW2 started? With invasion of Poland, right? No! This is a mere British view of it. Poland was not the first county invaded by Hitler. The warfare started when Britain and France had sold Czechoslovakia to Hitler (read up on Munich Agreements, preferably not in wikipedia ;) ) with the invasion of Czechoslovakia. To deal with the shameful fact, the historians had just polished it out of the WW2 history. And now British public believes that the WW2 started at 1 Sep 1939. Hop! Britain is the knight in shining armour again! ... in the eyes of the British public at least. I know for a person with particular personality traits this might be hard to accept. But British historians are hardly a model of objectivity, and, in fact, truth 84.52.101.196  """,0,0,0,0,0,0
2ac4fafaff51a939,"Edison's Personality and War of Currents

I think the section on War of Currents should be broadened [] .",0,0,0,0,0,0
b8b5e76c65e5b84e,"""

 Request to rename the article 

Could someone please rename the article to reflect the club's new name """"Bosna Royal""""? I guess redirect from Bosna to Bosna Royal is needed too.   """,0,0,0,0,0,0
282f8a53374800b8,"Need help 

Hi bro. I'm expecting some help from you. There's an edit warring going on by an user User:Shivamsetu on pages of Patna and Bihar. Earlier it was written Bihar is a north indian state but he changed it to east. I've some reliable source (like news clips from india's trusted media group like The hindu, India today, TOI for instance see
, , , , , , ,  ) which openely says Bihar is a north indian state and also an Indian goverment site (Cultural zones of India) which puts Bihar in both the categories ie, North Central Indian Cultural Zone () and East Indian Cultural Zone () (this is the only source on which a wikipedia page North India is created). And that guy also has some proofs to put Bihar in east india (sources like same media group and bihar goverment sites and etc which says bihar an eastern indian state).
So bro, i wanna say that isn't it possible to put and show Bihar as an eastern as well as northern Indian state likewise Indian goverment categorized it into these two groups?? I think it is possible because i've reliable source of information as reference for my claim and he also have so we both can put our points on wikipedia with our reference. And also, he always undo my edits when i put my claim, even i had a discussion with him but he seems to me like an arrogant and thinks that he's self sophisticated and self centred and like just he own these pages and only he could make edits and only his sources are reliable. Currently he's got that page blocked from editing with the help of some other users. So please you can do something about that? And also it feels to me and other peoples like denying our right to edit on wikipedia even when we've reliable source of information as to put as reference. And moreover that user looks to me an east freak, everywhere just putting east and east and east.",0,0,0,0,0,0
1d3022b9f530f78d,"""

 Merger proposal 

Basically both articles describe the same thing/process. For me, """"devoré"""" is the term that most fashion/textiles people use or know, although """"burnout"""" is also used quite often for the same process. However, I would suggest burnout (textiles) is preferable to the current Burnout (clothing) title of the other page if """"burnout"""" is deemed more appropriate than """"devoré"""". They certainly need merging, although the question is, should Devoré or an alternative Burnout page with a more appropriate title be the new home for the information? My vote is for """"devoré"""" as the term less likely to cause confusion.   """,0,0,0,0,0,0
50af1368770ed634,"Please stop vandalism 

Dear user, would you be so kind an stop vandalising in The Voice (TV series)? Hint: WP:AIV. Yours,",0,0,0,0,0,0
5a9b58b6c47aedc6,"Nevertheless 

I have no intention of ceasing to vandalise wikipedia and harrass other editors, of course. Feel free to email me: wikifreedomfighter@gmail.com in confidence. There's a lot I can show you about wikipedia you may not be aware of. 86.180.144.136",0,0,0,0,0,0
56f264eb73102ac1,(2) cannot be grouped into a general rule,0,0,0,0,0,0
6cadb2aaa13fc390,"Sources 

Sources are our friends. Unsourced material, no matter how true, is unverifiable by other editors and therefore may be removed. It's often easiest to do the sourcing while the material is still fresh. Sources don't have to be online - newspaper clippings will do. Let me know if you have any questions. Cheers, -",0,0,0,0,0,0
d0b155b1865ae9d2,", 20 November 2010 (UTC)

This user: User talk:93.97.59.17 86.181.1.250  16:03",0,0,0,0,0,0
c90e4ebd10a8fe2a,"""
 No we don't !  (talk) """,0,0,0,0,0,0
c366a00394bb1ad8,"Cal Poly Softball 

I am doing an assignment for school and I do think it is notable to mention who the coaches are for Cal Poly. I played softball there. I am going to post it again and I would appreciate you leaving it up. My teacher is looking at it. IF you want you can edit again in a couple months after my assignment is up. Thanks.   Cristen23",0,0,0,0,0,0
5154658c0b0ecde1,"Hello Wrightie99
Welcome to Wikipedia! I am conducting a quick survey about newcomer support and I would love to hear about your experience so far. Your response will go a long way to help us build a better experience for newcomers like yourself. The survey will take you around 10 minutes to complete. Thanks!

https://syracuseuniversity.qualtrics.com/SE/?SID=SV_2bnPZz0HelBaY85",0,0,0,0,0,0
7a86201f90de1432,Get amped on demamp cornhuskers f**king rule tits are rad!  Not yours though I bet they're concave!!,1,0,1,0,1,0
b02b887f5456ec2f,"Wikipedia:Requests for adminship/Anonymous editor 

I have reverted your edits on this RfA because they were made after User:Durin]] closed it.  Feel free to add them to the talk page if you would still like your view to be seen, however as of now that page is meant to be an archive of sentiment at the time of closing and not continuously update.  グレン",0,0,0,0,0,0
6a60f3767ba34f2a,"By the way I was going to add in my sources, but I was trying to figure out how to do that.  Its harder to footnote than it looks.",0,0,0,0,0,0
e8f2c83511490b07,"""

A RESPONSE TO . I ENTITLE THIS """"YOUR STUPIDITY""""
The Assyrians are not extinct you incompetent bigoted fool. You lack all things historical you impotent maggot. The Assyrians have existed for over 6500 years you incumbent animal. The Assyrians first spoke Akkadian and in the 8th century the kings of Assyria chose Aramaic as the lingua franca of their mighty empire you extinct ape. We have simultaneously existed throughout the ancient era up until the present day you rotten corpse. We were the first nation to accept Christianity and the Assyrian Church of the East spread as far as China and Japan and India in the 6th century AD you degenerate dog. The Assyrians have been and will always continue to exist through persecution and Diaspora you maggot. The aramaena peoples are an extinct pseudo people who never existed since the Assyrians destroyed their kingdom and reduced it to a vassal state you mongrel. This Aramean Syriac name is a name created by radical separatists who deny their ethical heritage since the late 1980s you snake. The Assyrians speak modern Aramaic the Aramaic in which Christ spoke 2 thousand years ago you uneducated mule. Your statements lack depth in all facets; they are unencylcopediatic, unsourced, close minded, uneducated, mentally degenerate comments that seek to downsize the most ancient people down to nothing. You claim that this name was invented by some new comers almost a hundred years ago, this comment alone shows how completely incompetent you are. I have documents that are hundreds of years old that have been passed down through my family over the centuries that specifically speak about the Assyrians and how this name is far more ancient then simple minded people like you claim. This will be the only comment I will make for you because I will not waste my time speaking to a mentally degenerate pig such as yourself who is a denialist, racist, and complete bigot and a distorter of history who denies the race of the Assyrians exist. I will pray every day that you may you die a most horrible death.68.185.65.244  """,1,0,0,0,0,0
9d0f98cc7bff4c8c,"Sure, but then you stalked me",0,0,0,0,0,0
b94c52a0c36acfeb,Kansas Bear is not american . he is working for racist governments,1,0,0,0,0,0
59c243a1c1d58f6e,I LOVE MUDKIPS! MOAR MUDKIPS!,0,0,0,0,0,0
a30267a349bc1131,"""

Cade Productions, LLC

A proposed deletion template has been added to the article Cade Productions, LLC, suggesting that it be deleted according to the proposed deletion process. All contributions are appreciated, but this article may not satisfy Wikipedia's criteria for inclusion, and the deletion notice should explain why (see also """"What Wikipedia is not"""" and Wikipedia's deletion policy).  You may prevent the proposed deletion by removing the  notice, but please explain why you disagree with the proposed deletion in your edit summary or on its talk page.

Please consider improving the article to address the issues raised because even though removing the deletion notice will prevent deletion through the proposed deletion process, the article may still be deleted if it matches any of the speedy deletion criteria or it can be sent to Articles for Deletion, where it may be deleted if consensus to delete is reached.  Do you want to opt out of receiving this notice? —EncMstr (talk) """,0,0,0,0,0,0
05e9f3b1ae571979,"""

 Origin of the Huns 

Roman historians Themistius(317-390), Claudian(370-404), and later Procopius(500-560) called the Huns Massagetae.""""The World of the Huns"""", Otto Maenchen-Helfen, page 4:""""But considering that Themistius, Claudian, and later Procopius called the Huns Massagetae,..."""" The Huns were called Massagetae also by Ambrose(340-397), Ausonius(310-394), Synesius(373–414), Zacharias Rhetor(465-535), Belisarius(500-565), Evagrius Scholasticus(6th century) and others. Alexander Cunningham, B.S. Dahiya(1980, 23) and Edgar Knobloch(2001, 15) identify Massagetae with the Great Yuezhi: Da Yuezhi -> Ta-Yue-ti(Great Lunar Race) -> Ta-Gweti -> Massa-Getae. Dahiya wrote about the Massagetae and Thyssagetae  """"These Guti people had two divisions, the Ta-Yue-Che and Siao-Yue-Che, exactly corresponding to the Massagetae and Thyssagetae of Herodotus ... """" (Dahiya 1980, 23). Thyssagetae, who are known as the Lesser Getae, correspond with the Xiao Yuezhi, meaning Lesser Yuezhi.SINO-PLATONIC PAPERS, Number 127 October, 2003, page 22-24, http://www.sino-platonic.org/complete/spp127_getes.pdf""",0,0,0,0,0,0
f696408a317a7fe4,"why you are a bastard 

I hope your dog dies.",1,0,1,1,1,0
de288d058cdabebd,"While you're at it 

Could you please move ∞chan to 8chan? (by moving 8chan to 8chan (disambiguation)) and ∞chan to 8chan. A user moved the article, and subsequently recreated the page (copy and paste move) and I cannot move it back. I have contested such a move and another user has implicitly done so via the page history of ∞chan. It was a bold move which should be reverted. Thank you.",0,0,0,0,0,0
1faf4416d7f840c5,"""

 Not how the level-scaling works. 

 """"For example, if a player clears out a dungeon at level 1, the enemies would be skeletons. If the player returns at level 4 or above, it could be full of trolls. The enemies' weapons are also leveled along with the treasure the player can find in chests and on enemies' bodies.""""

For one thing, it's very rare and near impossible to find trolls at level four.Secondly, trolls would never ever replace skeletons because they are on completely different leveled lists.The only thing that would replace a skeleton is another skeleton or eventually, a lich.""",0,0,0,0,0,0
198f4d45f6d59822,"It's coming together nicely. A few bits still outstanding, CL's comments, and I think I might have something about the candlelight that should be mentioned. Give me a little time to get caught up.",0,0,0,0,0,0
398f06035fc18af9,The work you're doing at the moment is really glib you ought to keep it up. 84.203.232.66,0,0,0,0,0,0
2c90187b7774c233,"""

 Holodomor origin and use 

Hi, I'm sorry I referred to the topic in question as a 'conspiracy theory' - I need to learn to censor myself better on Wikipedia. -) 

In any case, I can share my experience with the word growing up in the Soviet Union in the 1980-90s. I was aware of the term ('Golodomor' in Russian transliteration) as the """"the great famine of early 1930s throughout the Soviet Union, predominantly in the Ukraine, but also in Southern Russia, due to the policies of the collectivisation and de-kulakization."""" There was no connection or comparisons to Holocaust in my mind, in part because the term Holocaust was not in use in the general discourse. It was as if WWII happened but Holocaust did not. That was really weird. 

Now, the term Holocaust in Russian is much more common. However, the two words look differently in Russian - Gogolomor and Holokost; so that's why (with my background) is hard to see a connection, although I'm more aware now of how it became a political rather than just a historic term. 

Hope this clarifies my perspective. Again, sorry about the choice of language on the Holodomor Talk page.   
.""",0,0,0,0,0,0
a723c40a5455b810,This is beyond pathetic! (and what wikipedia has become) PHIL PLAIT is the one making the claim and you asking ME to prove that the shuttle astronauts DIDNT GO THROUGH the van allen belts?! OMG 31.209.16.177,0,0,0,0,0,0
8e0da5b41fe13e9c,"Edit request on 6 June 2012 

| Single 4      = Pound the Alarm

173.67.16.202",0,0,0,0,0,0
3b7f7f5e26917648,I believe we should get rid of this source and try to attribute any relevant information to third part sources. I don't think there's much controversy regarding this.,0,0,0,0,0,0
ec64aea9003519eb,"""
Periods are only necessary if the end of the macro variable needs to be specified. Semicolons are not allowed in macro variable names, so SAS knows the macro variable ends there. shtak """,0,0,0,0,0,0
99660a2e7bb48db1,"Warning
Well I just recently made a post to that discussion while you were writing my warning which is completely unfounded and one sided considering the same user called me a nazi and has called me several other things in the past which have all gone completely unnoticed. Feel free to ban me, my expertise in the matter clearly has no place for a one sided political agenda which is very evident in the said users contributions to wikipedia.",0,0,0,0,0,0
4072abce22059200,"Hmm, I am not surpriused. But what we need for inclusion in the article is reliable sources. Thanks,",0,0,0,0,0,0
d7cfb2805a0a9ef8,"Recent edits 

Please do not delete long passages from the article and replace it with unvarified opinions.",0,0,0,0,0,0
f136ce7d3bfb30fe,"German occupation of Luxembourg in World War I
I didn't delete your reference.  I integrated it into the article using the appropriate template (), which - as you can now observe - has a function to link to both the original and archived versions.  I very much appreciate your checking that link and finding the archive link for it.",0,0,0,0,0,0
f8d9598b1bde8a13,. If you believe this block is unjustified you may contest this block by adding the text  below,0,0,0,0,0,0
facd4c15f7d2999e,Yes I undid the deletion of that warning.,0,0,0,0,0,0
cde734ad10dd0ed6,"nej 

NEJ- shall mean completley totally awsome",0,0,0,0,0,0
52ccbe87f379c1d9,"""

They made a full 30 minute episode out of them (with full show opening). Kelson Henderson is back as Norg the Yeti. He looks like he works for Flurious. one of the ninja groups monsters will be called """"Bombardo"""". 

""",0,0,0,0,0,0
e377c3837907d38f,"Featured article candidate
... I also don't like the GR citations, but don't know if they are acceptable or not.

Do you know of any U.S. city article that doesn't use general references (2000 U.S. Census Bureau in this case) for their demographics section?  Featured articles Boston, Massachusetts and Marshall, Texas even use these.",0,0,0,0,0,0
ba3c80e5c35b59c3,"""

From a certain topological viewpoint, a coffee-cup is the """"same"""" as a donut.  That doesn't mean we can't distinguish between the two when we have breakfast, because there are physical consequences to the transformation from one to the other.  In the same way, saying that there is a topology-preserving transformation that sends """"interior"""" to """"exterior"""" of a sphere is non-controversial — but it doesn't mean that we can't distinguish interior from exterior because there are physically observable consequences to such a coordinate transformation.    22:06, Oct 22, 2004 (UTC)""",0,0,0,0,0,0
6c2fc585381ef950,"""

""""According to the Rock and Roll Hall of Fame, [the rest here]...""""?
 
Yes, I think that would be the best way to phrase it. But let's wait and see what everyone else has to say about it.  (Talk) """,0,0,0,0,0,0
04d9fa5cc9ffdf3e,"Semi-protected edit request on 3 November 2015 

request unprotect page so as it can be updated.",0,0,0,0,0,0
0501726e2528ce16,"""
 yeah we sure could use some more POV pushers from """"Loseristan"""".  """,0,0,0,0,0,0
13955e2e6cfa3cc2,"Hey, I'm trying to work with you guys.  Slander and defamation of sources you disagree with doesn't work.  If you have counter-evidence, present it.  If not, I'm going to fix the page myself, as I've made a good faith best effort to work with those who have had complaints.",0,0,0,0,0,0
2786508ac64d62e6,"Nice one Arbiter. Good. In global terms, it doesn't matter what Wikipedia says. So go for it. Knock yourself out.",0,0,0,0,0,0
1195b2185448a180,"I don't care, I haven't got a Wiki nickname and my IP is dynamic. Duh. 95.28.219.174",0,0,0,0,0,0
655c67cf51027efa,"20:50, 2005 Feb 6 (UTC)",0,0,0,0,0,0
8c498d1676eb5a55,why do you keep reverting my edits?,0,0,0,0,0,0
f5310b7d7af3c9eb,"""

 Too technical Comment 

The maintenance template """"Too technical"""" has been removed. I consider large swathes of the article are too technical and incomprehensible.
For instance  what on earth do these statements mean?
  """"Tensed sentences, which can neither be translated into synonymous tenseless sentences nor be given tenseless, token-reflexive truth conditions, correspond, if true, to tensed facts.""""
 """"The experience of temporal becoming, like our experience of the external world, is properly regarded as veridical.""""
 """"In the absence of objective distinctions between past, present, and future, the relations ordering events on the tenseless theory are only gratuitously regarded as genuinely temporal relations of earlier/later than.""""
 """"The claim that temporal becoming is mind-dependent is self-defeating, since the subjective illusion of becoming involves itself an objective becoming in the contents of consciousness.""""
 """"Time as it plays a role in physics is a pale abstraction of a richer metaphysical reality, omitting indexical elements such as the """"here"""" and the """"now"""" in the interest of universalizing the formulations of natural laws.""""
Can anyone make the article more readable and comprehensible? Or are we all pretending that it makes perfect sense, because we're afraid to look unintelligent for not understanding it?    """,0,0,0,0,0,0
f72886386353acab,"""
But he didn't defeat an entire stable did he? None of them were Evolution members at the time of their respective defeats, besides which Evolution has been gone for over 2 years now. Speak """,0,0,0,0,0,0
e0eb04b53c89e960,"Do not edit this page, I am indefinitely blocked and so need no messages.",0,0,0,0,0,0
96b984f204d03f87,"""

 email 

I just used the """"email this user"""" function.  How can I get ahold of a copy of the email I just sent?  Thanks,  (Karwynn) """,0,0,0,0,0,0
3f5d4ec47603420b,"You didn't respond 

I'm waiting",0,0,0,0,0,0
8f5ba7e27b5a2012,We Fuckum Arab Babiesum,1,0,1,0,1,0
02db656236ae636a,"Note how the USGS lists earthquakes by magnitude (definition) as 'major' (7.0-7.9) and 'great' (>=8.0)]. This might be a good distinction to adopt here.  14:20, 26 Dec 2004 (UTC)",0,0,0,0,0,0
9e28177a64509f76,"""::I can't see the """"NavHide"""" feature on the article... What happened??? WIKISCRIPPS 07 WED JUN 14 2006 2:41 PM EDT

""",0,0,0,0,0,0
8793237162ff89d7,"Even if the killers were at the Bash, it's not relevant.  The shooting didn't happen at the Bash so is not linked other than the fact that the victim was there.  That is not relevant.  The victim has probably been on the London Eye, he may have even been to Tescos.  He may have been followed from the garage where hi filled his bike.  But we don't see it mentioned on the Tesco, Esso (or what ever garage) or any other article.  As for the organiser's comment, that doesn't link the murder to the Bash either.  If the victim had fallen off his bike and died, the organiser would have also mentioned that, but that would not be linked to the Bash.  The fact is that it did not happen at the Bash and should not be included in the article. Alcapone69",0,0,0,0,0,0
44dd0a70280f1d63,"""

Why keep making untrue statements that Rangers have won more trophies than anyone else? http://www.linfieldfc.com/history.asp Why not perhaps say """"1st club on the moon"""" might as well if you're not interested in the truth being written in an article.""",0,0,0,0,0,0
4718b39b011be8db,"Comment on correlation 
The year 140 AD is leap year so if Thoht 1 is July 20 in 139 AD
it is July 19 for the next 3 years, all 4 years claimed as the rise of Sothis.
The year 2773 BC is likewise a Thoth 1 on July 17 whose previous year is July 18.
4241 BC is a July 19 date for Thoth 1.
As for correlation placing Egypt's earliets dates as 2170 BC and 2030 BC and 2001 BC etc;
the date for Thoht 1 is Jan 6 in 2001 BC and the winter solstice.
The wprt name for new year has been used for sothis but also for solstice
and not clear whether winter or summer. Connecting it to Nile flood doesnt help
when the myth of Noah's flood is at winter solstice. Further, if Thot is the 7th month
then Epagum days begin July 5 in 2001 BC so that the July 10 solstice is Pamenot 1 not 6.
Every disagreement in short Genesis has a counterpart application in Egypt.
Example, reunification in year 955. If Flood is year 600, and Noah dies in year 350,
he dies in the year 350 that the Pharaoh was created.
If using a 360-day calendar for those 350 years, then from year 600 it is year 955.
Unification of dynasties 1-5 is then the same year and event for dynasties 6-10.
The 5th being dead in Genesis in year 340, but in LXX in year 768.
The date 1872 BC July 17 is Memphis. But what if its at Fort Quban where
sothis rises on July 10 the solstice during the 12th dynasty. That blows those
who try to trace July 20 back to a Gregorian solstice in 4242 BC.
And at the time of that July 10 date in the year 120 of the 12th dynasty,
let's say 1824 BC July 10 as second month Parmuti 16 (versus 8th month 22)
we have Paopi 16 on Jan 6, so which is the wprt sopken of in record, winter or summer sothic.",0,0,0,0,0,0
53559e3b9a2c5185,"I totally agree with Local hero . In addition , Skanderbeg is the (only ) national hero of Albania ... and maybe the most important figure in Albania s history . I will also point out , that thats an odd rationale, very odd indeed .  Please do not remove established material without consensus .",0,0,0,0,0,0
409e17d59b3da9a5,"""

 Please do not vandalize pages, as you did with this edit to Jupiter. If you continue to do so, you will be blocked from editing.  – Gurch """,0,0,0,0,0,0
d1e33b0c95621501,"I mean, really now. I thought vandalism was only possible on real articles.",0,0,0,0,0,0
9f3788b942781377,"bloody hell, it continues!",0,0,1,0,0,0
420724ee40008adc,"Who are you, could you tell me? 

First let me know who are you, where from and why are you editing Salim Saifullah's Page?

I surely need help by you.",0,0,0,0,0,0
f0a5cbba587b809b,"vandalism 

disagree ... you limeys are just frustrating me today ... crawl back into your parents' basements",0,0,0,0,0,0
3c77626c28116521,Moved per rough consensus on Talk:Stepped_leader. Fairly non-controversial. Standard usage.,0,0,0,0,0,0
5420bcef61471b94,"""I edited the page changing the wording from """"Lambda Phi Epsilon is dedicated to"""" to """"Lambda Phi Epsilon's goals include"""" so it seems less biased. On top of that, I added DJ JTrix as notable alumni.

""",0,0,0,0,0,0
7b1c2f8a6f11cfc8,"=  Concerning the picture on the top of the page =  

Do you think it's a little bland to post a picture of city hall in the wintertime as the first picture that people view when they read the article? What about if there was a picture of downtown Naperville in the summer? It will feature Naperville as the bustling, lively city with people on the streets shopping, that it is. I can definitely take pictures and email them to someone for review? Just my thoughts on it.",0,0,0,0,0,0
8865aa2f653f1aca,"Mhm, I do not agree. I see beter organization in separation: brief description in article Warsaw Uprising and large elaborate in article Military description of the Warsaw Uprising.",0,0,0,0,0,0
82aec580827700e3,"At that speed I'm fairly sure it was a bot. With our current server problems, we have (AFAIK) a policy that bots MUST be authorized, registered, and drip-feed their edits. (Plus there's the fact that I think the decision on the Manual of style was to encourage uniformity in fate names)   10:51, 5 Aug 2003 (UTC)",0,0,0,0,0,0
dace644f1248364e,"""

Oppose merging  """"Notable"""" nonetheless and """"notability"""" is permanant, etc..  """,0,0,0,0,0,0
a3c083b1ba562525,I don't hate Jimbo.  I find him very entertaining. -,0,0,0,0,0,0
aa1e9fc154c399e2,"Perspectives: Whilke this is true, John, it also mentions for whatever reason that this school corresponds to the High School system in the US. It also corresponds to the Gesamtschulen-system in Germany, so it might be either worth  mentioning, or kicking out altogether, or opening a new category which lists what it corresponds to in other countries. 92.226.91.145",0,0,0,0,0,0
cc4ffa4ec673f676,"""
Well dont fret about it, it is not in the article. And it is not incorrect as I have a reliable source which states the same. Talk """,0,0,0,0,0,0
3ad56e7487c70ea0,"Act neutrally 

I removed the sentence calling Nairs as dogs because it is taken from a well known anti-Nair source. There is not a single other source supporting that view. Why the hell you are acting in such a biased manner?",0,0,0,0,0,0
